YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ARRIVAL_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,3,10,2,AS,65,SEA,KTN,755,123,680,858,0,0,,,,,,,0,43,87,N,8,0,38,89,SSE,3,0
2015,3,10,2,AS,522,SEA,BUR,755,138,937,1013,0,0,,,,,,,0,43,87,N,8,0,70,41,CALM,0,0
2015,3,10,2,B6,1169,RIC,MCO,755,119,667,954,0,0,,,,,,,0,48,71,CALM,0,0,75,82,SE,12,0
2015,3,10,2,DL,2245,MSP,RSW,755,202,1416,1217,0,0,,,,,,,0,38,65,SSW,5,0,84,53,SSE,16,0
2015,3,10,2,EV,4099,CLE,STL,755,106,487,841,0,0,,,,,,,0,38,76,SSE,7,0,46,89,ENE,6,0
2015,3,10,2,EV,3960,SAF,DEN,755,84,303,919,0,0,,,,,,,0,28,78,N,5,0,50,39,SW,8,0
2015,3,10,2,UA,1476,SFO,EWR,755,334,2565,1629,0,0,,0,0,87,0,0,1,52,100,CALM,0,0,48,74,ENE,5,0
2015,3,10,2,UA,204,DEN,IAH,755,137,862,1112,0,0,,,,,,,0,37,57,WSW,9,0,55,86,NW,8,0
2015,3,10,2,WN,565,MDW,PHL,750,115,668,1045,0,0,,,,,,,0,40,93,S,7,0,49,59,ENE,3,0
2015,3,10,2,WN,597,ORF,BWI,750,70,159,900,0,0,,,,,,,0,52,69,S,3,0,43,65,E,6,0
2015,3,10,2,WN,2362,STL,PHX,750,210,1262,920,0,0,,,,,,,0,45,93,NE,6,0.1,73,19,E,10,0
2015,3,10,2,WN,4129,STL,RSW,750,155,979,1125,0,0,,,,,,,0,45,93,NE,6,0.1,82,56,ESE,16,0
2015,3,10,2,WN,719,BWI,MDW,750,120,611,850,0,0,,102,0,0,0,0,1,38,76,NE,3,0,40,97,S,5,0
2015,3,10,2,WN,809,CLE,PHX,750,275,1737,925,0,0,,,,,,,0,38,76,SSE,7,0,73,19,E,10,0
