YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ARRIVAL_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,1,5,1,MQ,2880,MSN,ORD,540,65,108,645,0,0,,,,,,,0,-7,75,W,5,0,-3,72,W,8,0
2015,1,5,1,OO,4838,GRB,ATL,540,145,774,905,0,0,,,,,,,0,-11,64,W,13,0,39,60,NNW,16,0
2015,1,5,1,OO,6285,MFR,DEN,540,161,964,921,0,0,,,,,,,0,37,93,NNW,3,0,43,45,W,7,0
2015,1,5,1,OO,6358,IDA,DEN,541,104,458,725,0,0,,,,,,,0,45,100,CALM,0,0,12,80,VAR,7,0
2015,1,5,1,UA,1410,LAX,IAH,543,192,1379,1055,0,0,,,,,,,0,52,38,CALM,0,0,41,51,E,7,0
2015,1,5,1,EV,4388,MCI,EWR,543,167,1092,930,0,0,,,,,,,0,6,73,CALM,0,0,38,39,W,25,0
2015,1,5,1,F9,161,MSN,DEN,544,145,826,709,0,0,,,,,,,0,-7,75,W,5,0,12,80,VAR,7,0
2015,1,5,1,UA,1123,SEA,IAH,545,251,1874,1156,0,0,,,,,,,0,53,89,SSW,21,0,46,46,VAR,6,0
2015,1,5,1,UA,1142,GEG,DEN,545,139,836,904,0,0,,,,,,,0,36,97,W,8,0,43,45,W,7,0
2015,1,5,1,UA,1540,DCA,IAH,545,209,1208,814,0,0,,,,,,,0,44,43,WNW,13,0,33,72,NNE,10,0
2015,1,5,1,UA,1714,LGA,IAH,545,239,1416,844,0,0,,3,0,12,0,0,1,41,51,W,25,0,33,72,NNE,10,0
2015,1,5,1,WN,3488,LAX,DEN,545,155,862,920,0,0,,,,,,,0,52,38,CALM,0,0,43,45,W,7,0
2015,1,5,1,WN,757,PDX,DEN,545,155,991,920,0,0,,,,,,,0,52,86,S,15,0,43,45,W,7,0
2015,1,5,1,WN,156,PVD,BWI,545,105,327,730,0,0,,,,,,,0,37,79,SW,6,0,38,48,WNW,14,0
2015,1,5,1,WN,1844,MDW,DEN,545,175,895,740,0,0,,,,,,,0,0,63,W,12,0,12,80,VAR,7,0
2015,1,5,1,WN,944,SMF,DEN,545,155,909,920,0,0,,,,,,,0,33,89,NW,3,0,43,45,W,7,0
2015,1,5,1,AA,90,DFW,ORD,545,140,802,805,0,0,,,,,,,0,23,72,NNE,6,0,-2,72,W,12,0
2015,1,5,1,AA,1249,MSP,ORD,545,95,334,720,0,0,,,,,,,0,-10,68,WSW,7,0,-3,72,W,13,0
2015,1,5,1,AA,1238,ORD,FLL,545,175,1182,940,0,0,,,,,,,0,-3,68,W,14,0,78,81,SSE,7,0
2015,1,5,1,AA,1433,SAT,DFW,545,65,247,650,0,0,,,,,,,0,31,67,N,7,0,23,68,NE,5,0
2015,1,5,1,AA,2299,JFK,MIA,545,185,1089,850,0,0,,18,0,0,0,0,1,42,51,W,16,0,78,81,E,5,0
2015,1,5,1,B6,721,BOS,PBI,545,205,1197,910,0,0,,,,,,,0,40,55,W,23,0,80,74,S,8,0
2015,1,5,1,B6,721,BOS,PBI,545,205,1197,910,0,0,,,,,,,0,40,55,W,23,0,80,74,S,8,0
2015,1,5,1,B6,917,BOS,JFK,545,77,187,702,0,0,,0,0,79,0,0,1,40,55,W,23,0,40,45,W,22,0
2015,1,5,1,B6,939,JFK,BQN,545,221,1576,1026,0,0,,,,,,,0,42,51,W,16,0,81,65,,0,0
2015,1,5,1,DL,893,PHL,DTW,545,111,453,736,0,0,,,,,,,0,42,49,WNW,16,0,9,67,W,14,0
2015,1,5,1,DL,2508,MKE,DTW,545,78,237,803,0,0,,,,,,,0,-5,65,W,12,0,8,64,W,14,0
2015,1,5,1,DL,2590,GSP,ATL,545,60,153,645,0,0,,,,,,,0,39,73,N,7,0,39,70,NNW,15,0
2015,1,5,1,DL,1568,SYR,ATL,545,170,794,835,0,0,,,,,,,0,23,63,W,30,0,38,68,NNW,12,0
2015,1,5,1,DL,1890,DFW,ATL,545,124,731,849,0,0,,,,,,,0,23,72,NNE,6,0,38,68,NNW,12,0
2015,1,5,1,DL,2127,FLL,ATL,545,110,581,735,0,0,,,,,,,0,74,93,NNW,5,0,37,70,NNW,14,0
2015,1,5,1,DL,1459,CLT,DTW,545,110,500,735,0,0,,,,,,,0,40,63,NW,7,0,9,67,W,14,0
2015,1,5,1,EV,4149,FNT,ORD,545,67,223,552,0,0,,15,0,10,0,0,1,6,73,WNW,15,0,-3,68,W,14,0
2015,1,5,1,EV,4149,FNT,ORD,545,67,223,552,0,0,,15,0,10,0,0,1,6,73,WNW,15,0,-3,68,W,14,0
2015,1,5,1,EV,4196,BNA,IAH,545,147,657,812,0,0,,,,,,,0,21,71,NNW,8,0,33,72,NNE,10,0
2015,1,5,1,EV,4646,CHS,EWR,545,116,628,741,0,0,,,,,,,0,49,69,WNW,8,0,38,48,W,18,0
2015,1,5,1,EV,4622,SAV,IAD,545,98,515,723,0,0,,,,,,,0,48,68,WNW,13,0,36,55,WNW,15,0
2015,1,5,1,EV,5286,AEX,ATL,545,97,500,822,0,0,,,,,,,0,30,79,NNW,7,0,38,68,NNW,12,0
2015,1,5,1,EV,5543,CAE,ATL,545,63,192,648,0,0,,,,,,,0,42,82,WSW,6,0,39,70,NNW,15,0
2015,1,5,1,EV,5362,SHV,ATL,545,98,551,823,0,0,,,,,,,0,27,61,NNE,6,0,38,68,NNW,12,0
2015,1,5,1,F9,365,MKE,DEN,545,161,896,726,0,0,,6,0,58,0,0,1,-5,65,W,12,0,12,80,VAR,7,0
2015,1,5,1,F9,117,MSP,DEN,545,129,680,654,0,0,,,,,,,0,-10,68,WSW,7,0,7,84,NW,3,0
2015,1,5,1,MQ,2926,CHS,DFW,545,190,987,755,0,0,,21,0,0,0,0,1,49,69,WNW,8,0,23,72,ENE,6,0
2015,1,5,1,OO,2599,DEN,LAX,545,150,862,715,0,0,,,,,,,0,7,84,SW,5,0,59,27,NNE,8,0
2015,1,5,1,OO,4450,OAK,LAX,545,80,337,705,0,0,,,,,,,0,39,79,CALM,0,0,59,27,NNE,8,0
2015,1,5,1,OO,5482,SBA,DEN,545,154,916,919,0,0,,,,,,,0,41,86,CALM,0,0,43,45,W,7,0
2015,1,5,1,OO,6457,SMX,LAX,545,66,134,651,0,0,,,,,,,0,43,76,CALM,0,0,57,29,NNE,6,0
2015,1,5,1,EV,4951,AZO,DTW,546,69,113,655,0,0,,,,,,,0,7,77,WNW,15,0,9,73,W,14,0
2015,1,5,1,EV,3265,GSP,EWR,548,111,594,739,0,0,,,,,,,0,39,73,N,7,0,38,48,W,18,0
2015,1,5,1,HA,218,HNL,KOA,548,42,163,630,0,0,,,,,,,0,60,86,NW,5,0,65,92,,0,0
2015,1,5,1,B6,515,BOS,BUF,549,96,395,725,0,0,,,,,,,0,40,55,W,23,0,15,54,W,25,0
2015,1,5,1,UA,206,PDX,EWR,550,314,2434,1404,0,0,,,,,,,0,52,86,S,15,0,36,29,WNW,16,0
2015,1,5,1,UA,282,BOS,IAD,550,104,413,734,0,0,,,,,,,0,40,55,W,23,0,36,55,WNW,15,0
2015,1,5,1,UA,384,MCO,LAX,550,339,2218,829,0,0,,,,,,,0,68,93,NW,10,0,63,25,N,7,0
2015,1,5,1,UA,495,LAX,DEN,550,145,862,915,0,0,,,,,,,0,52,38,CALM,0,0,43,45,W,7,0
2015,1,5,1,UA,678,BOS,EWR,550,87,200,717,0,0,,,,,,,0,40,55,W,23,0,38,48,W,18,0
2015,1,5,1,UA,1408,CLE,IAH,550,195,1091,805,0,0,,,,,,,0,19,71,W,20,0,33,72,NNE,10,0
2015,1,5,1,US,403,DEN,PHX,550,119,602,749,0,0,,,,,,,0,7,84,SW,5,0,43,71,CALM,0,0
2015,1,5,1,US,446,MCI,PHX,550,178,1044,748,0,0,,,,,,,0,6,73,CALM,0,0,43,71,CALM,0,0
2015,2,9,1,OO,6320,ASE,DEN,1227,53,125,1320,0,0,,2,0,9,26,0,1,51,35,N,8,0,67,14,VAR,3,0
2015,2,9,1,DL,1391,HOU,ATL,1228,116,696,1524,0,0,,,,,,,0,79,31,N,10,0,63,67,NW,16,0
2015,2,9,1,EV,6045,TUL,ORD,1228,114,585,1422,0,0,,,,,,,0,57,49,N,14,0,26,78,N,14,0
2015,2,9,1,HA,529,OGG,HNL,1228,36,100,1304,0,0,,,,,,,0,81,62,SW,28,0,83,60,SSW,15,0
2015,2,9,1,OO,5516,FAT,LAX,1228,82,209,1350,0,0,,,,,,,0,68,52,NW,12,0,66,68,W,18,0
2015,2,9,1,B6,1318,JFK,BOS,1229,65,187,1334,0,1,B,,,,,,1,27,78,NE,20,0,21,93,N,16,0
2015,2,9,1,AA,2495,RNO,DFW,1229,186,1345,1735,0,0,,,,,,,0,51,50,WNW,14,0,68,35,NNE,8,0
2015,2,9,1,UA,665,EWR,PBI,1229,180,1023,1529,0,1,B,,,,,,1,26,84,NNE,15,0,77,56,SE,17,0
2015,2,9,1,US,618,OAK,PHX,1229,111,646,1520,0,0,,,,,,,0,63,72,S,6,0,82,23,WSW,6,0
2015,2,9,1,DL,2465,ATL,BDL,1229,136,859,1445,0,0,,,,,,,0,57,88,WSW,7,0,19,77,N,16,0
2015,2,9,1,MQ,2954,GJT,DFW,1229,121,773,1530,0,0,,,,,,,0,58,33,NW,8,0,74,28,N,10,0
2015,2,9,1,MQ,3640,LGA,STL,1229,174,888,1423,0,1,C,,,,,,1,27,79,NE,15,0,36,62,N,12,0
2015,2,9,1,OO,6421,SFO,BUR,1229,72,326,1341,0,0,,2,0,24,0,0,1,63,75,W,9,0,76,27,CALM,0,0
2015,2,9,1,MQ,3273,LGA,CHO,1229,89,305,1358,0,1,B,,,,,,1,27,79,NE,15,0,61,63,WNW,5,0
2015,2,9,1,AA,3,JFK,LAX,1230,385,2475,1555,0,1,B,,,,,,1,27,78,NE,20,0,65,65,W,16,0
2015,2,9,1,AA,4,LAX,JFK,1230,336,2475,2106,0,1,B,,,,,,1,66,70,W,18,0,27,74,NNE,17,0
2015,2,9,1,AA,29,ONT,DFW,1230,174,1188,1724,0,0,,,,,,,0,74,38,SW,12,0,68,35,NNE,8,0
2015,2,9,1,AA,166,DFW,STL,1230,94,550,1404,0,0,,,,,,,0,72,33,NNE,14,0,36,62,N,12,0
2015,2,9,1,AA,1140,DFW,LGA,1230,190,1389,1640,0,1,B,,,,,,1,72,33,NNE,14,0,26,81,NE,16,0
2015,2,9,1,AA,1124,DFW,BOS,1230,207,1562,1657,0,1,B,,,,,,1,72,33,NNE,14,0,25,86,NNE,24,0
2015,2,9,1,AA,1512,DFW,TPA,1230,132,929,1542,0,0,,,,,,,0,72,33,NNE,14,0,64,90,NE,5,0.1
2015,2,9,1,AA,1429,MIA,MCO,1230,69,192,1339,0,0,,,,,,,0,74,62,SSE,6,0,71,63,SSE,3,0
2015,2,9,1,AS,500,SEA,SNA,1230,156,978,1506,0,0,,,,,,,0,88,66,NW,8,0,70,51,WSW,7,0
2015,2,9,1,AS,618,SEA,PHX,1230,162,1107,1612,0,0,,,,,,,0,54,80,VAR,3,0,83,23,WSW,3,0
2015,2,9,1,B6,127,EWR,MCO,1230,172,937,1522,0,0,,0,0,5,16,0,1,26,84,NNE,15,0,63,97,N,9,0.1
2015,2,9,1,DL,2125,BWI,ATL,1230,122,577,1432,0,0,,,,,,,0,34,85,ENE,9,0,61,82,WNW,6,0
2015,2,9,1,DL,2191,ATL,TPA,1230,85,406,1355,0,0,,,,,,,0,57,88,WSW,7,0,66,78,CALM,0,0
2015,2,9,1,DL,2305,SFO,MSP,1230,228,1589,1818,0,0,,,,,,,0,63,75,W,9,0,28,58,ESE,8,0
2015,2,9,1,DL,763,BOS,JFK,1230,73,187,1343,0,1,B,,,,,,1,19,93,N,12,0.1,27,78,NNE,20,0
2015,2,9,1,DL,845,PBI,ATL,1230,113,545,1423,0,0,,,,,,,0,79,62,SE,8,0,61,82,WNW,6,0
2015,2,9,1,DL,1681,PHX,SLC,1230,100,507,1410,0,0,,,,,,,0,75,31,CALM,0,0,50,83,SSE,9,0
2015,2,9,1,DL,1687,SAN,MSP,1230,226,1532,1816,0,0,,,,,,,0,66,75,NW,15,0,28,58,ESE,8,0
2015,2,9,1,DL,1754,LAX,ATL,1230,255,1947,1945,0,0,,,,,,,0,66,70,W,18,0,55,74,NNW,18,0
2015,2,9,1,DL,1761,ATL,PHL,1230,123,666,1433,0,0,,31,0,0,0,0,1,57,88,WSW,7,0,30,88,NE,21,0
2015,2,9,1,EV,3928,EWR,BNA,1230,151,748,1401,0,0,,0,0,29,0,0,1,26,84,NNE,15,0,39,79,NNW,16,0
2015,2,9,1,UA,299,IAD,TPA,1230,148,811,1458,0,0,,,,,,,0,38,86,NE,8,0,65,84,CALM,0,0.1
2015,2,9,1,UA,1566,IAD,MCO,1230,140,758,1450,0,0,,,,,,,0,38,86,NE,8,0,66,87,NNW,3,0.1
2015,2,9,1,UA,1716,HNL,LAX,1230,327,2556,1957,0,0,,,,,,,0,81,60,SSW,17,0,61,87,W,7,0
2015,2,9,1,US,2033,BOS,PHL,1230,93,280,1403,0,1,B,,,,,,1,19,93,N,12,0.1,30,88,NE,21,0
2015,2,9,1,US,2114,DCA,BOS,1230,85,399,1355,0,1,B,,,,,,1,38,83,NNE,13,0,21,93,N,16,0
2015,2,9,1,OO,6497,DEN,LIT,1230,124,771,1534,0,0,,,,,,,0,66,16,SE,10,0,64,35,NNW,8,0
2015,2,9,1,VX,878,LAX,DAL,1230,175,1246,1725,0,0,,,,,,,0,66,70,W,18,0,72,28,NNE,6,0
2015,2,9,1,WN,4900,BNA,TPA,1230,105,612,1515,0,0,,,,,,,0,40,79,NNW,10,0,64,90,NE,5,0.1
2015,2,9,1,WN,3574,BWI,FLL,1230,175,925,1525,0,0,,,,,,,0,34,85,ENE,9,0,75,64,S,10,0
2015,2,9,1,WN,1166,MDW,MCO,1230,155,990,1605,0,0,,,,,,,0,28,80,N,13,0,63,97,N,9,0.1
2015,2,9,1,WN,1792,MSY,EWR,1230,160,1167,1610,0,0,,34,0,0,0,0,1,74,48,NW,13,0,27,80,NNE,14,0
2015,2,9,1,WN,948,DAL,BWI,1230,165,1209,1615,0,0,,,,,,,0,74,29,N,10,0,34,85,NNE,12,0
2015,2,9,1,WN,847,SEA,LAS,1230,140,867,1450,0,0,,,,,,,0,54,80,VAR,3,0,77,16,SSW,17,0
2015,2,9,1,WN,3236,SMF,LAS,1230,80,397,1350,0,0,,,,,,,0,63,68,S,10,0,78,15,SSW,17,0
2015,2,9,1,WN,791,TPA,DAL,1230,170,917,1420,0,0,,,,,,,0,66,81,CALM,0,0,77,26,N,12,0
2015,2,9,1,WN,1085,ONT,OAK,1230,75,362,1345,0,0,,,,,,,0,74,38,SW,12,0,62,72,SW,5,0
2015,2,9,1,WN,4208,ONT,SMF,1230,80,390,1350,0,0,,0,0,4,37,0,1,74,38,SW,12,0,64,65,SSW,16,0
2015,2,9,1,WN,354,PIT,BWI,1230,70,210,1340,0,0,,0,0,0,58,0,1,24,81,N,8,0,34,87,ENE,13,0
2015,2,9,1,WN,3676,PWM,BWI,1230,105,452,1415,0,0,,,,,,,0,14,74,NNE,14,0,34,85,ENE,10,0
2015,2,9,1,WN,4007,RSW,CMH,1230,160,930,1510,0,0,,,,,,,0,73,73,S,7,0,26,75,N,14,0
2015,2,9,1,WN,512,LAS,MKE,1230,210,1524,1800,0,0,,,,,,,0,77,21,SSW,16,0,22,63,N,9,0
2015,2,9,1,EV,5165,GRK,ATL,1230,122,803,1532,0,0,,5,0,0,24,0,1,76,23,ENE,9,0,63,67,NW,16,0
2015,2,9,1,EV,5251,MDW,DTW,1230,68,228,1438,0,0,,0,0,0,23,0,1,28,80,N,13,0,26,69,N,10,0
2015,2,9,1,EV,5377,DTW,IAH,1230,197,1075,1447,0,0,,,,,,,0,22,75,N,12,0,82,24,NNW,7,0
2015,2,9,1,EV,5528,BDL,DTW,1230,125,549,1435,0,0,,,,,,,0,18,81,N,16,0,26,69,N,10,0
2015,2,9,1,EV,5047,HPN,ATL,1230,146,780,1456,0,0,,0,0,0,69,0,1,23,86,NNE,7,0,61,82,WNW,6,0
2015,2,9,1,EV,6107,IAD,GSO,1230,67,239,1337,0,0,,,,,,,0,38,86,NE,8,0,55,67,SW,10,0
2015,2,9,1,EV,6116,DEN,MOT,1230,112,604,1522,0,1,B,,,,,,1,66,16,SE,10,0,18,84,E,14,0
2015,2,9,1,OO,7429,PIH,SLC,1230,45,150,1315,0,0,,,,,,,0,55,49,SW,25,0,53,64,E,3,0
2015,2,9,1,OO,4650,DTW,LAN,1230,54,74,1324,0,0,,,,,,,0,22,75,N,12,0,20,74,NNE,14,0
2015,2,9,1,OO,2724,SBP,PHX,1230,99,509,1509,0,0,,,,,,,0,65,70,WNW,14,0,82,23,WSW,6,0
2015,2,9,1,OO,2726,DRO,PHX,1230,79,351,1349,0,0,,,,,,,0,56,40,CALM,0,0,78,27,NNW,5,0
2015,2,9,1,OO,4535,LAX,LAS,1230,73,236,1343,0,0,,1,0,10,7,0,1,66,70,W,18,0,78,15,SSW,17,0
2015,2,9,1,OO,5651,DEN,CID,1230,110,692,1520,0,0,,,,,,,0,66,16,SE,10,0,29,75,NNE,8,0
2015,2,9,1,OO,2575,ABQ,LAX,1230,124,677,1334,0,0,,,,,,,0,63,27,VAR,5,0,66,68,W,18,0
2015,2,9,1,OO,5400,ONT,SFO,1230,88,363,1358,0,0,,,,,,,0,74,38,SW,12,0,64,70,WNW,10,0
2015,2,9,1,OO,5502,DEN,OMA,1230,87,472,1457,0,0,,,,,,,0,66,16,SE,10,0,36,79,SSE,3,0
2015,2,9,1,OO,6335,LAX,SAN,1230,55,109,1325,0,0,,,,,,,0,66,70,W,18,0,66,73,NW,14,0
2015,2,9,1,OO,6338,LAX,SMX,1230,56,134,1326,0,0,,,,,,,0,66,70,W,18,0,69,61,WNW,16,0
2015,2,9,1,AA,1688,DCA,DFW,1231,209,1192,1500,0,0,,,,,,,0,38,83,NNE,13,0,74,28,N,10,0
2015,2,9,1,AA,2263,CMH,DFW,1231,174,926,1425,0,0,,,,,,,0,27,75,N,17,0,74,27,N,13,0
2015,2,9,1,AA,2395,MIA,LGA,1231,178,1096,1529,0,0,,5,0,0,35,0,1,100,9,ESE,6,0,26,81,NE,22,0
2015,2,9,1,DL,159,BOS,DTW,1231,139,632,1450,0,0,,15,0,4,0,40,1,19,93,N,12,0.1,26,69,N,10,0
2015,2,9,1,UA,1269,IAD,SFO,1231,369,2419,1540,0,0,,,,,,,0,38,86,NE,8,0,63,75,W,16,0
2015,2,9,1,UA,543,LAX,ORD,1231,251,1744,1842,0,0,,,,,,,0,66,70,W,18,0,23,74,N,8,0
2015,2,9,1,EV,5968,ELP,DEN,1231,115,563,1426,0,0,,,,,,,0,73,33,CALM,0,0,68,12,SW,3,0
2015,2,9,1,EV,5689,IAD,CAE,1231,91,401,1402,0,0,,,,,,,0,38,86,NE,8,0,,,,,
2015,2,9,1,WN,512,LAS,MKE,1230,210,1524,1800,0,0,,,,,,,0,77,21,SSW,16,0,22,63,N,9,0
2015,2,9,1,WN,12,MCI,MDW,1230,80,405,1350,0,0,,,,,,,0,38,73,NE,9,0,29,78,N,13,0
2015,2,9,1,EV,4999,ATL,MOB,1230,74,302,1244,0,0,,,,,,,0,57,88,WSW,7,0,73,39,NW,13,0
2015,2,9,1,DL,2373,ATL,MIA,1230,119,594,1429,0,0,,,,,,,0,57,88,WSW,7,0,75,62,SSE,13,0
2015,2,9,1,DL,2482,OKC,ATL,1230,119,761,1529,0,0,,,,,,,0,66,37,N,8,0,63,67,NW,16,0
2015,2,9,1,EV,5165,GRK,ATL,1230,122,803,1532,0,0,,5,0,0,24,0,1,76,23,ENE,9,0,63,67,NW,16,0
2015,2,9,1,EV,5689,IAD,CAE,1231,91,401,1402,0,0,,,,,,,0,38,86,NE,8,0,62,78,NNW,7,0
2015,2,9,1,EV,5713,IAD,LGA,1231,85,229,1356,0,1,C,,,,,,1,38,86,NE,8,0,27,80,NE,18,0
2015,2,9,1,OO,6357,ORD,STL,1231,76,258,1347,0,0,,,,,,,0,25,81,N,13,0,35,67,NW,12,0
2015,2,9,1,B6,570,FLL,BOS,1232,188,1237,1540,0,0,,23,0,0,0,0,1,75,57,S,8,0,19,86,N,14,0
2015,2,9,1,UA,297,EWR,ATL,1232,153,746,1505,0,0,,,,,,,0,26,84,NNE,15,0,63,67,NW,16,0
2015,2,9,1,UA,1643,DEN,EWR,1232,218,1605,1810,0,0,,,,,,,0,66,16,SE,10,0,26,81,NNE,15,0
2015,2,9,1,DL,198,SEA,LAX,1233,152,954,1505,0,0,,,,,,,0,54,80,VAR,3,0,65,65,W,16,0
2015,2,9,1,EV,4174,ORF,ORD,1233,143,717,1356,0,0,,0,0,0,34,0,1,45,76,ENE,13,0,26,81,NNE,15,0
2015,2,9,1,UA,532,DEN,ORD,1233,145,888,1558,0,0,,,,,,,0,66,16,SE,10,0,26,78,NNE,14,0
2015,2,9,1,EV,4500,SDF,EWR,1233,123,642,1436,0,0,,27,0,3,0,0,1,37,79,N,16,0,26,81,NNE,16,0
2015,2,9,1,HA,364,HNL,OGG,1233,39,100,1312,0,0,,0,0,10,13,0,1,81,60,SSW,17,0,80,67,SSW,29,0
2015,2,9,1,MQ,2939,FWA,DFW,1233,167,859,1420,0,0,,,,,,,0,24,77,NNE,9,0,74,27,N,13,0
2015,2,9,1,OO,5238,ORD,ASE,1233,180,1013,1433,0,0,,6,0,27,0,0,1,25,81,N,13,0,56,25,VAR,6,0
2015,2,9,1,B6,1512,RSW,EWR,1234,172,1068,1526,0,0,,15,0,0,0,0,1,73,73,S,7,0,26,84,NNE,17,0
2015,2,9,1,UA,1248,EWR,BOS,1234,63,200,1337,0,1,B,,,,,,1,26,84,NNE,15,0,21,93,N,16,0
2015,2,9,1,EV,6178,IAD,EWR,1234,85,212,1359,0,1,C,,,,,,1,38,86,NE,8,0,26,81,NNE,20,0
2015,2,9,1,AA,170,LAX,LAS,1235,75,236,1350,0,0,,,,,,,0,66,70,W,18,0,78,15,SSW,17,0
2015,2,9,1,AA,315,DFW,LAS,1235,185,1055,1340,0,0,,,,,,,0,72,33,NNE,14,0,78,15,SSW,17,0
2015,2,9,1,AA,903,EGE,DFW,1235,125,721,1540,0,0,,,,,,,0,52,38,CALM,0,0,74,28,N,10,0
2015,2,9,1,AA,2311,DFW,SEA,1235,264,1660,1459,0,0,,,,,,,0,72,33,NNE,14,0,56,72,S,3,0
2015,2,9,1,AS,22,SEA,ORD,1235,238,1721,1833,0,0,,,,,,,0,54,80,VAR,3,0,23,74,N,8,0
2015,2,9,1,B6,1585,BOS,PIT,1235,115,496,1430,0,1,B,,,,,,1,19,93,N,12,0.1,26,75,N,14,0
2015,2,9,1,DL,1400,ATL,BOS,1235,151,946,1506,0,1,B,,,,,,1,57,88,WSW,7,0,19,86,N,14,0
2015,2,9,1,EV,2516,DFW,CRP,1235,75,354,1350,0,0,,0,0,17,0,0,1,72,33,NNE,14,0,79,44,N,7,0
2015,2,9,1,UA,354,SFO,DEN,1235,152,967,1607,0,0,,,,,,,0,63,75,W,9,0,64,18,N,3,0
2015,2,9,1,US,562,SMF,PHX,1235,105,647,1520,0,0,,,,,,,0,63,68,S,10,0,82,23,WSW,6,0
2015,2,9,1,US,569,SAN,PHX,1235,76,304,1451,0,0,,,,,,,0,66,75,NW,15,0,80,26,VAR,5,0
2015,2,9,1,US,683,SJC,PHX,1235,107,621,1522,0,0,,,,,,,0,65,54,VAR,3,0,82,23,WSW,6,0
2015,2,9,1,OO,4830,ISN,MSP,1235,109,546,1424,0,0,,0,0,0,21,0,1,25,92,E,13,0,32,52,CALM,0,0
2015,2,9,1,WN,2699,DEN,PHX,1235,110,602,1425,0,0,,0,0,32,0,0,1,66,16,SE,10,0,80,26,VAR,5,0
2015,2,9,1,WN,3925,BOS,MDW,1235,180,861,1435,0,1,B,,,,,,1,19,93,N,12,0.1,29,82,N,14,0
2015,2,9,1,WN,313,BWI,CLE,1235,75,314,1350,0,0,,0,0,0,24,0,1,34,85,ENE,9,0,18,78,N,15,0
2015,2,9,1,WN,302,MCI,SAN,1235,215,1334,1410,0,0,,,,,,,0,38,73,NE,9,0,68,68,NW,14,0
2015,2,9,1,WN,329,MDW,MSP,1235,85,349,1400,0,0,,0,0,7,16,0,1,28,80,N,13,0,32,52,CALM,0,0
2015,2,9,1,WN,515,MSY,ATL,1235,85,425,1500,0,0,,,,,,,0,74,48,NW,13,0,63,67,NW,16,0
2015,2,9,1,WN,1987,MSY,HOU,1235,75,302,1350,0,0,,,,,,,0,74,48,NW,13,0,81,27,NNW,14,0
2015,2,9,1,WN,1159,DAL,AUS,1235,55,189,1330,0,0,,,,,,,0,74,29,N,10,0,,,,,
2015,2,9,1,WN,682,DAL,DCA,1235,165,1184,1620,0,0,,,,,,,0,74,29,N,10,0,36,82,NE,14,0
2015,2,9,1,WN,1837,DAL,DEN,1235,130,651,1345,0,0,,,,,,,0,74,29,N,10,0,67,14,VAR,3,0
2015,2,9,1,WN,578,SDF,MDW,1235,80,271,1255,0,0,,,,,,,0,37,79,N,16,0,28,80,N,13,0
2015,2,9,1,WN,1005,SLC,LAX,1235,115,590,1330,0,0,,9,0,1,20,0,1,50,74,S,8,0,66,68,W,18,0
2015,2,9,1,WN,534,SNA,SJC,1235,75,342,1350,0,0,,,,,,,0,73,59,W,9,0,62,65,WNW,5,0
2015,2,9,1,WN,2193,STL,PHL,1235,125,814,1540,0,0,,2,0,2,23,0,1,35,67,N,13,0,30,88,NE,18,0
2015,2,9,1,WN,1035,OAK,PHX,1235,110,646,1525,0,0,,0,0,3,26,0,1,63,72,S,6,0,82,23,WSW,6,0
2015,2,9,1,WN,2504,OKC,LAS,1235,165,986,1320,0,0,,,,,,,0,66,37,N,8,0,78,15,SSW,17,0
2015,2,9,1,WN,546,PHL,MDW,1235,135,668,1350,0,0,,24,0,0,0,0,1,30,88,NE,16,0,29,78,N,13,0
2015,2,9,1,WN,386,PHX,MDW,1235,205,1444,1700,0,0,,,,,,,0,75,31,CALM,0,0,28,75,N,16,0
2015,2,9,1,WN,233,GEG,PHX,1235,155,1020,1610,0,0,,,,,,,0,51,77,SSW,18,0,83,23,WSW,3,0
2015,2,9,1,WN,1044,LAS,BUR,1235,65,223,1340,0,0,,,,,,,0,77,21,SSW,16,0,76,27,CALM,0,0
2015,2,9,1,WN,292,LAX,ATL,1235,255,1947,1950,0,0,,,,,,,0,66,70,W,18,0,55,74,NNW,18,0
2015,2,9,1,WN,504,LAX,HOU,1235,185,1390,1740,0,0,,,,,,,0,66,70,W,18,0,75,24,N,8,0
2015,2,9,1,EV,5271,GSO,DTW,1235,110,460,1425,0,0,,0,0,145,0,0,1,56,60,WSW,7,0,26,69,N,10,0
2015,2,9,1,F9,745,DEN,PHX,1235,105,602,1420,0,0,,,,,,,0,66,16,SE,10,0,80,26,VAR,5,0
2015,2,9,1,F9,555,DEN,SAN,1235,138,853,1353,0,0,,,,,,,0,66,16,SE,10,0,66,73,NW,14,0
